transaction_id,customer_id,date,product_id,quantity,unit_price,discount_applied
29049,41,2023-01-28,33,8,119.19,0.0
29050,816,2023-01-25,70,8,820.0,0.2
29051,91,2023-07-20,15,9,488.98,0.0
29052,39,2023-10-30,79,7,710.44,0.0
29053,13,2023-04-11,39,5,532.94,0.0
29054,900,2023-10-06,31,3,202.48,0.0
29055,608,2023-03-16,73,4,189.81,0.0
29056,621,2023-11-02,32,3,91.44,0.0
29057,104,2023-03-06,64,6,519.41,0.0
29058,866,2023-09-12,38,5,97.52,0.3
29059,743,2023-09-29,42,2,357.66,0.0
29060,43,2023-05-04,85,6,57101.0,0.2
29061,209,2023-02-19,53,5,808.8,0.0
29062,600,2023-01-13,12,4,94145.0,0.2
29063,605,2023-12-02,35,7,248.63,0.0
29064,686,2023-09-03,79,9,360.04,0.0
29065,476,2023-07-27,52,1,286.72,0.0
29066,638,2023-02-04,92,8,74.95,0.2
29067,109,2023-04-24,96,1,582.12,0.0
29068,559,2023-02-01,90,5,767.74,0.1
29069,214,2023-09-10,62,1,883.86,0.0
29070,604,2023-12-09,74,2,488.44,0.2
29071,693,2023-09-05,23,8,213.32,0.0
29072,409,2023-06-05,1,9,828.11,0.2
29073,553,2023-12-31,80,1,715.87,0.0
29074,771,2023-11-18,59,7,763.68,0.0
29075,633,2023-12-17,85,4,11342.0,0.0
29076,77,2023-12-19,47,4,475.38,0.1
29077,95,2023-10-30,81,6,22.01,0.2
29078,269,2023-04-28,20,4,936.58,0.0
29079,361,2023-02-04,90,9,490.58,0.0
29080,530,2023-12-22,17,9,132.19,0.1
29081,805,2023-11-16,89,7,609.76,0.0
29082,683,2023-08-06,25,1,812.3,0.0
29083,162,2023-09-25,68,6,202.98,0.0
29084,465,2023-06-30,92,5,690.29,0.0
29085,823,2023-02-13,65,5,12753.0,0.0
29086,564,2023-06-23,78,8,659.95,0.2
29087,981,2023-09-24,22,5,703.59,0.1
29088,548,2023-07-17,78,3,606.69,0.0
29089,950,2023-12-11,15,2,927.64,0.0
29090,187,2023-10-29,69,4,46080.0,0.0
29091,882,2023-11-11,15,5,490.75,0.0
29092,760,2023-04-09,63,7,148.54,0.2
29093,52,2023-07-29,47,4,414.84,0.3
29094,488,2023-07-19,34,9,768.91,0.3
29095,531,2023-11-04,93,7,25.22,0.0
29096,396,2023-10-31,86,6,263.84,0.0
29097,92,2023-11-30,16,9,352.63,0.1
29098,651,2023-05-27,71,8,997.41,0.0
29099,816,2023-07-31,65,4,99019.0,0.0
29100,357,2023-12-24,51,5,518.35,0.0
29101,732,2023-02-01,7,1,679.87,0.0
29102,611,2023-12-12,86,2,402.67,0.0
29103,748,2023-06-05,8,4,27.38,0.0
29104,719,2023-03-17,1,3,369.66,0.0
29105,144,2023-07-21,87,3,101.89,0.1
29106,199,2023-08-15,32,1,130.95,0.0
29107,815,2023-10-16,89,8,201.77,0.3
29108,323,2023-05-22,45,2,933.93,0.1
29109,799,2023-04-14,8,4,697.38,0.0
29110,332,2023-08-03,63,8,746.37,0.0
29111,264,2023-11-05,88,3,205.35,0.0
29112,217,2023-04-18,100,3,783.24,0.2
29113,701,2023-10-25,69,1,49527.0,0.0
29114,556,2023-10-19,47,3,863.26,0.0
29115,434,2023-01-25,37,7,367.24,0.0
29116,803,2023-08-17,88,2,201.46,0.3
29117,460,2023-04-25,63,6,971.63,0.0
29118,701,2023-12-08,59,7,786.01,0.0
29119,503,2023-07-27,72,4,982.96,0.1
29120,469,2023-07-09,2,5,888.01,0.0
29121,986,2023-08-03,96,6,697.75,0.1
29122,951,2023-01-09,87,4,390.36,0.0
29123,706,2023-04-17,32,1,621.51,0.1
29124,782,2023-08-15,67,3,596.91,0.1
29125,366,2023-08-09,82,7,123.19,0.0
29126,772,2023-07-25,99,9,543.53,0.0
29127,913,2023-11-21,92,8,720.86,0.0
29128,239,2023-06-30,84,8,69.51,0.1
29129,624,2023-11-22,22,6,785.75,0.0
29130,581,2023-05-09,1,5,158.53,0.0
29131,920,2023-10-14,42,3,595.21,0.0
29132,561,2023-06-22,72,2,22.05,0.0
29133,823,2023-06-05,8,1,548.27,0.0
29134,967,2023-04-12,84,5,60.62,0.0
29135,663,2023-04-26,17,1,27.64,0.0
29136,751,2023-06-17,79,3,582.87,0.0
29137,849,2023-01-04,48,9,221.68,0.0
29138,396,2023-07-17,86,6,573.98,0.0
29139,395,2023-07-23,16,8,671.75,0.0
29140,627,2023-03-03,97,2,505.11,0.0
29141,75,2023-03-12,88,1,111.81,0.0
29142,98,2023-04-02,20,5,754.79,0.0
29143,383,2023-06-25,30,6,389.93,0.0
29144,623,2023-07-04,33,8,728.67,0.0
29145,869,2023-02-25,89,2,631.5,0.0
29146,370,2023-03-08,46,9,328.8,0.0
29147,285,2023-03-04,36,4,95023.0,0.0
29148,256,2023-02-10,72,1,617.28,0.2
29149,830,2023-08-19,94,1,203.34,0.0
29150,309,2023-05-31,80,5,241.69,0.0
29151,629,2023-06-24,40,3,262.63,0.0
29152,176,2023-11-17,79,7,828.56,0.0
29153,228,2023-08-14,27,9,687.67,0.2
29154,347,2023-04-07,45,2,108.14,0.0
29155,618,2023-08-16,74,7,481.51,0.1
29156,342,2023-02-05,24,5,686.58,0.1
29157,896,2023-01-14,31,8,520.6,0.1
29158,962,2023-06-14,19,9,187.22,0.0
29159,239,2023-06-30,56,6,151.8,0.1
29160,612,2023-07-12,65,3,98037.0,0.0
29161,688,2023-10-30,2,3,238.35,0.0
29162,350,2023-07-18,39,5,50.82,0.0
29163,955,2023-12-02,12,6,43363.0,0.0
29164,455,2023-09-03,30,8,850.79,0.0
29165,441,2023-01-14,40,9,670.56,0.0
29166,761,2023-03-20,13,6,233.89,0.3
29167,588,2023-01-01,89,5,415.24,0.0
29168,515,2023-10-02,97,3,597.77,0.0
29169,81,2023-11-10,89,2,621.18,0.2
29170,361,2023-05-15,18,2,669.65,0.1
29171,288,2023-11-29,72,9,697.68,0.0
29172,8,2023-04-25,96,7,78.23,0.1
29173,87,2023-03-05,12,1,12933.000000000002,0.0
29174,998,2023-10-01,54,5,198.13,0.2
29175,286,2023-07-15,54,1,268.54,0.3
29176,399,2023-11-02,83,6,36514.0,0.1
29177,74,2023-11-20,85,2,74143.0,0.0
29178,439,2023-04-01,44,8,681.13,0.0
29179,123,2023-09-29,66,4,968.56,0.0
29180,377,2023-03-19,53,7,547.72,0.0
29181,806,2023-08-25,64,1,332.96,0.0
29182,143,2023-11-08,60,9,661.1,0.1
29183,158,2023-01-14,75,6,535.16,0.0
29184,430,2023-06-19,51,4,355.67,0.2
29185,448,2023-04-19,89,8,143.79,0.0
29186,410,2023-11-22,1,7,144.63,0.0
29187,371,2023-11-14,99,7,332.99,0.1
29188,109,2023-02-12,97,2,416.24,0.0
29189,846,2023-11-09,91,3,918.62,0.0
29190,707,2023-12-24,21,3,424.76,0.0
29191,36,2023-03-16,78,9,435.67,0.0
29192,90,2023-11-03,55,9,55912.0,0.0
29193,974,2023-08-29,3,3,452.17,0.0
29194,415,2023-11-19,63,2,407.09,0.0
29195,974,2023-03-21,63,4,826.42,0.0
29196,296,2023-06-21,29,3,621.49,0.0
29197,842,2023-11-12,17,2,622.41,0.0
29198,713,2023-09-16,58,1,378.38,0.0
29199,46,2023-11-24,4,3,410.98,0.0
29200,488,2023-04-24,62,8,580.0,0.0
29201,619,2023-12-02,86,6,39.06,0.1
29202,170,2023-04-21,78,3,561.03,0.3
29203,146,2023-11-06,78,6,12.48,0.0
29204,868,2023-01-02,57,9,973.87,0.0
29205,420,2023-01-29,73,1,772.99,0.1
29206,972,2023-09-29,66,4,445.25,0.2
29207,690,2023-09-04,5,8,421.86,0.0
29208,573,2023-08-09,18,6,792.02,0.1
29209,936,2023-04-05,43,4,76866.0,0.0
29210,3,2023-08-22,96,7,354.91,0.2
29211,594,2023-11-11,41,2,609.31,0.0
29212,263,2023-08-31,9,1,905.86,0.0
29213,799,2023-01-24,68,9,949.37,0.0
29214,321,2023-12-05,67,1,920.74,0.1
29215,607,2023-06-09,21,1,92.96,0.0
29216,576,2023-11-26,39,5,650.95,0.0
29217,246,2023-07-01,46,4,244.37,0.1
29218,589,2023-08-29,94,3,581.73,0.0
29219,477,2023-07-03,88,5,44.17,0.0
29220,259,2023-12-18,65,2,86822.0,0.0
29221,93,2023-12-09,16,5,784.51,0.3
29222,803,2023-12-19,28,4,278.93,0.0
29223,783,2023-12-16,94,5,594.04,0.0
29224,533,2023-04-04,83,8,96940.0,0.0
29225,574,2023-11-23,87,5,954.83,0.0
29226,339,2023-07-27,34,9,712.5,0.0
29227,924,2023-02-22,23,8,247.65,0.1
29228,260,2023-04-04,16,9,610.78,0.0
29229,237,2023-04-08,41,7,484.01,0.0
29230,141,2023-04-28,96,9,660.68,0.2
29231,975,2023-10-17,80,5,891.19,0.0
29232,947,2023-11-13,35,3,724.19,0.0
29233,944,2023-12-24,91,4,23.1,0.0
29234,679,2023-03-02,67,2,419.96,0.1
29235,480,2023-09-09,63,2,98.8,0.0
29236,579,2023-09-05,20,2,69.73,0.2
29237,350,2023-09-21,91,2,197.28,0.0
29238,570,2023-02-23,66,1,886.38,0.3
29239,724,2023-06-30,77,4,817.18,0.0
29240,130,2023-05-28,6,5,55254.99999999999,0.0
29241,537,2023-02-15,78,7,838.05,0.0
29242,11,2023-04-28,88,6,901.34,0.2
29243,257,2023-04-03,91,2,95.4,0.0
29244,816,2023-01-31,9,7,905.09,0.0
29245,369,2023-08-01,50,5,31.96,0.0
29246,944,2023-06-03,87,1,843.3,0.1
29247,394,2023-10-05,99,1,580.48,0.0
29248,593,2023-11-09,64,5,34.43,0.2
29249,798,2023-04-14,51,2,368.85,0.0
29250,419,2023-06-03,37,8,110.98,0.0
29251,882,2023-09-30,78,3,524.29,0.0
29252,19,2023-12-11,90,3,413.82,0.3
29253,110,2023-12-23,72,8,192.93,0.0
29254,437,2023-06-04,45,1,806.95,0.0
29255,505,2023-11-19,31,1,568.52,0.0
29256,34,2023-02-25,72,7,770.86,0.1
29257,288,2023-10-07,36,1,37115.0,0.3
29258,844,2023-01-25,94,7,497.44,0.2
29259,255,2023-09-23,59,4,251.84,0.0
29260,638,2023-10-19,16,8,15.51,0.3
29261,721,2023-08-22,53,1,950.08,0.0
29262,134,2023-07-29,95,9,882.55,0.0
29263,499,2023-05-05,31,9,87.62,0.0
29264,397,2023-06-22,35,6,202.83,0.0
29265,487,2023-04-28,37,2,719.45,0.0
29266,598,2023-11-10,78,6,276.51,0.1
29267,587,2023-03-24,62,8,681.37,0.2
29268,960,2023-03-23,39,9,284.72,0.3
29269,647,2023-01-23,56,5,243.04,0.2
29270,813,2023-05-16,89,9,138.24,0.0
29271,685,2023-11-02,65,5,16678.0,0.0
29272,213,2023-03-30,63,2,859.08,0.0
29273,833,2023-10-26,29,3,910.47,0.0
29274,350,2023-12-18,92,3,686.51,0.2
29275,19,2023-07-30,93,4,741.09,0.0
29276,119,2023-03-23,74,6,929.1,0.0
29277,815,2023-04-06,8,9,576.46,0.0
29278,302,2023-02-15,94,6,110.81,0.0
29279,285,2023-12-26,30,7,991.5,0.1
29280,227,2023-09-28,41,4,670.28,0.2
29281,507,2023-02-18,70,6,923.74,0.0
29282,501,2023-05-29,15,1,197.17,0.0
29283,212,2023-03-16,55,4,96388.0,0.1
29284,356,2023-08-09,88,8,929.1,0.3
29285,701,2023-08-12,77,9,79.08,0.0
29286,487,2023-01-06,9,3,66.22,0.3
29287,321,2023-02-24,20,3,169.92,0.1
29288,663,2023-12-05,36,8,19618.0,0.3
29289,223,2023-11-28,49,2,303.87,0.2
29290,640,2023-01-15,13,1,788.92,0.0
29291,760,2023-01-11,91,9,128.33,0.0
29292,563,2023-06-16,18,6,79.97,0.0
29293,191,2023-03-15,57,3,556.41,0.0
29294,995,2023-11-03,8,8,555.26,0.0
29295,500,2023-06-14,42,1,625.85,0.0
29296,495,2023-07-04,8,4,763.16,0.3
29297,237,2023-03-29,60,9,99.87,0.0
29298,22,2023-08-31,58,3,588.52,0.2
29299,622,2023-12-22,24,1,488.49,0.1
29300,327,2023-03-06,44,7,371.73,0.2
29301,545,2023-09-30,63,7,103.43,0.0
29302,127,2023-07-10,91,7,535.09,0.0
29303,365,2023-05-22,51,8,44.32,0.1
29304,868,2023-02-07,84,6,972.13,0.1
29305,44,2023-06-02,99,7,884.8,0.0
29306,519,2023-02-06,8,7,897.59,0.1
29307,128,2023-08-15,88,9,300.14,0.3
29308,603,2023-12-08,40,7,180.86,0.2
29309,130,2023-09-09,76,4,10586.0,0.3
29310,529,2023-05-15,33,3,454.67,0.0
29311,321,2023-01-11,78,2,52.25,0.0
29312,186,2023-07-21,21,4,762.75,0.0
29313,622,2023-11-30,33,6,507.82,0.1
29314,798,2023-08-26,55,2,71067.0,0.0
29315,982,2023-11-04,65,5,71319.0,0.0
29316,348,2023-03-10,57,3,516.36,0.0
29317,481,2023-06-19,70,9,743.11,0.0
29318,922,2023-03-12,14,7,941.67,0.0
29319,675,2023-09-28,92,2,18.18,0.3
29320,959,2023-05-29,25,2,247.36,0.0
29321,587,2023-03-23,39,9,904.74,0.0
29322,711,2023-01-01,23,1,703.98,0.2
29323,924,2023-01-10,43,8,57213.0,0.0
29324,921,2023-05-27,56,6,550.52,0.2
29325,957,2023-10-25,17,4,407.2,0.0
29326,361,2023-04-04,31,6,602.37,0.0
29327,287,2023-10-24,52,7,631.9,0.0
29328,182,2023-08-21,28,6,371.91,0.0
29329,451,2023-05-28,7,6,388.24,0.0
29330,97,2023-05-04,18,2,237.11,0.0
29331,563,2023-09-25,80,9,578.79,0.0
29332,314,2023-09-05,6,5,51383.00000000001,0.0
29333,546,2023-04-08,66,8,466.25,0.0
29334,955,2023-04-16,20,9,615.44,0.0
29335,21,2023-06-15,87,5,653.24,0.0
29336,696,2023-04-23,2,9,406.6,0.0
29337,805,2023-02-27,25,7,798.59,0.2
29338,576,2023-09-03,6,7,8702.0,0.0
29339,497,2023-09-24,43,4,40638.0,0.0
29340,403,2023-12-05,29,3,601.55,0.0
29341,124,2023-06-25,9,7,158.11,0.1
29342,613,2023-10-23,73,3,234.58,0.1
29343,119,2023-04-24,14,8,624.94,0.0
29344,853,2023-04-04,45,8,542.39,0.0
29345,590,2023-09-07,15,1,218.94,0.2
29346,970,2023-12-21,46,9,424.0,0.2
29347,693,2023-03-09,80,1,799.14,0.1
29348,711,2023-05-29,45,4,549.94,0.0
29349,477,2023-01-05,64,1,782.36,0.0
29350,959,2023-09-03,44,9,271.74,0.0
29351,872,2023-06-13,9,3,100.73,0.2
29352,702,2023-09-07,92,9,301.18,0.2
29353,840,2023-05-15,68,3,81.46,0.2
29354,103,2023-07-03,12,6,34483.0,0.0
29355,333,2023-10-14,86,6,628.29,0.0
29356,878,2023-07-31,1,9,325.01,0.0
29357,787,2023-01-25,44,8,190.75,0.0
29358,459,2023-12-24,40,8,77.77,0.0
29359,130,2023-07-03,4,5,391.61,0.0
29360,753,2023-08-05,42,1,966.92,0.1
29361,134,2023-12-03,33,5,658.82,0.0
29362,157,2023-12-01,84,8,802.24,0.3
29363,425,2023-06-11,99,4,652.5,0.1
29364,435,2023-06-21,2,3,698.28,0.0
29365,389,2023-12-29,10,2,586.12,0.0
29366,937,2023-01-07,72,4,569.4,0.0
29367,318,2023-04-13,14,4,537.15,0.0
29368,670,2023-11-03,61,2,390.96,0.0
29369,505,2023-06-02,27,2,624.5,0.3
29370,871,2023-08-26,77,9,806.46,0.0
29371,190,2023-06-19,77,3,642.64,0.2
29372,612,2023-11-07,54,8,205.52,0.0
29373,411,2023-10-21,29,8,290.77,0.0
29374,946,2023-02-25,8,9,701.21,0.0
29375,978,2023-04-02,88,7,95.02,0.1
29376,52,2023-06-11,69,1,61345.00000000001,0.3
29377,561,2023-06-06,92,9,604.98,0.0
29378,446,2023-06-25,66,4,125.95,0.0
29379,612,2023-03-13,85,6,31437.0,0.0
29380,444,2023-03-18,91,8,202.4,0.0
29381,382,2023-02-15,72,6,742.92,0.0
29382,763,2023-10-20,76,6,89810.0,0.0
29383,374,2023-09-04,74,6,821.52,0.0
29384,976,2023-01-03,50,8,470.09,0.0
29385,566,2023-11-30,71,3,237.51,0.0
29386,375,2023-08-12,41,1,603.89,0.0
29387,389,2023-09-06,10,1,348.76,0.3
29388,649,2023-08-03,93,6,55.45,0.0
29389,674,2023-03-18,25,5,464.68,0.1
29390,866,2023-08-19,26,7,518.18,0.2
29391,804,2023-02-19,26,4,932.65,0.0
29392,479,2023-05-29,70,6,446.34,0.1
29393,404,2023-04-17,86,6,263.08,0.0
29394,593,2023-07-05,12,2,53625.0,0.0
29395,468,2023-10-14,58,1,208.23,0.0
29396,732,2023-01-07,71,1,751.83,0.1
29397,597,2023-11-09,26,8,561.08,0.1
29398,505,2023-10-19,13,6,113.91,0.3
29399,83,2023-12-08,82,8,552.55,0.0
29400,319,2023-10-07,69,3,29237.0,0.0
29401,67,2023-01-24,31,8,200.14,0.1
29402,414,2023-11-08,17,5,96.03,0.2
29403,453,2023-08-01,15,8,918.12,0.1
29404,746,2023-07-08,98,1,799.81,0.0
29405,198,2023-03-18,22,1,826.21,0.1
29406,259,2023-05-04,69,1,7889.0,0.0
29407,689,2023-10-11,16,6,989.87,0.0
29408,298,2023-06-09,33,9,971.26,0.1
29409,280,2023-11-29,41,7,739.97,0.1
29410,300,2023-08-12,4,6,922.16,0.0
29411,129,2023-09-03,97,5,851.99,0.1
29412,498,2023-03-19,92,4,717.1,0.1
29413,883,2023-04-06,75,4,408.07,0.0
29414,438,2023-02-14,63,5,648.33,0.0
29415,692,2023-03-10,69,6,74681.0,0.0
29416,292,2023-04-09,42,3,317.67,0.1
29417,207,2023-03-09,41,1,453.3,0.0
29418,294,2023-03-19,7,1,989.08,0.0
29419,940,2023-05-26,24,6,712.18,0.0
29420,850,2023-03-16,44,7,554.37,0.0
29421,983,2023-12-05,68,6,110.26,0.0
29422,687,2023-01-02,12,3,49274.0,0.0
29423,29,2023-06-06,55,8,6981.999999999999,0.1
29424,179,2023-03-28,4,1,752.68,0.1
29425,41,2023-09-07,89,3,84.8,0.3
29426,470,2023-02-17,3,9,721.0,0.2
29427,192,2023-09-11,81,5,374.92,0.0
29428,344,2023-03-06,26,9,60.73,0.1
29429,749,2023-02-11,59,1,206.77,0.0
29430,816,2023-05-14,9,1,622.43,0.0
29431,973,2023-11-11,46,5,712.77,0.0
29432,737,2023-03-22,13,9,710.61,0.1
29433,626,2023-01-19,5,4,621.77,0.1
29434,278,2023-12-30,53,3,446.31,0.0
29435,355,2023-06-29,61,3,461.54,0.0
29436,529,2023-11-13,5,8,23.79,0.0
29437,86,2023-04-30,76,1,26010.000000000004,0.2
29438,901,2023-12-01,92,8,686.3,0.0
29439,317,2023-01-19,74,6,580.17,0.0
29440,857,2023-12-19,1,1,747.7,0.0
29441,902,2023-03-11,35,3,90.8,0.2
29442,693,2023-07-08,28,2,651.18,0.0
29443,337,2023-04-04,51,7,62.78,0.0
29444,863,2023-05-30,66,1,187.55,0.0
29445,145,2023-05-04,23,5,997.7,0.0
29446,315,2023-05-13,69,8,78567.0,0.0
29447,225,2023-08-10,33,5,595.61,0.1
29448,423,2023-03-08,95,9,531.37,0.0
29449,54,2023-10-22,79,7,819.4,0.0
29450,894,2023-08-19,65,8,36096.0,0.3
29451,944,2023-06-05,93,5,100.15,0.0
29452,933,2023-05-30,24,5,805.54,0.0
29453,816,2023-04-19,9,6,474.27,0.0
29454,68,2023-11-03,63,6,901.2,0.1
29455,619,2023-04-13,35,7,471.9,0.0
29456,334,2023-03-22,61,1,534.87,0.0
29457,77,2023-04-16,16,3,743.12,0.0
29458,539,2023-11-03,72,1,163.01,0.0
29459,856,2023-01-28,72,7,95.76,0.0
29460,155,2023-09-07,23,3,269.06,0.0
29461,72,2023-10-13,62,1,885.95,0.0
29462,501,2023-01-08,44,8,855.93,0.0
29463,447,2023-09-11,59,9,128.01,0.0
29464,692,2023-02-10,81,7,973.09,0.0
29465,559,2023-06-02,91,4,256.65,0.0
29466,754,2023-02-28,93,6,810.68,0.0
29467,359,2023-07-24,63,2,751.02,0.1
29468,277,2023-10-17,11,7,848.13,0.0
29469,883,2023-06-16,87,6,892.22,0.0
29470,313,2023-11-23,68,4,211.87,0.0
29471,105,2023-08-02,81,3,596.11,0.0
29472,971,2023-08-13,75,6,90.52,0.0
29473,95,2023-10-21,8,8,95.75,0.0
29474,219,2023-04-19,90,8,691.62,0.0
29475,682,2023-09-01,49,8,601.81,0.1
29476,878,2023-10-05,72,9,680.63,0.0
29477,944,2023-07-10,8,4,12.21,0.2
29478,795,2023-06-04,71,8,99.58,0.0
29479,128,2023-01-21,34,9,104.52,0.0
29480,200,2023-06-12,32,1,219.72,0.0
29481,929,2023-09-07,77,3,500.02,0.1
29482,332,2023-02-16,100,9,588.81,0.0
29483,547,2023-02-19,82,4,539.0,0.2
29484,866,2023-05-18,77,3,375.1,0.1
29485,656,2023-04-21,94,7,533.3,0.2
29486,292,2023-10-11,65,2,42552.0,0.0
29487,66,2023-08-20,63,7,696.95,0.0
29488,972,2023-10-20,53,9,874.34,0.0
29489,731,2023-06-18,99,7,554.99,0.0
29490,568,2023-07-08,67,6,638.21,0.0
29491,657,2023-02-20,30,1,789.26,0.0
29492,404,2023-01-08,59,3,781.37,0.2
29493,725,2023-08-17,25,4,826.19,0.0
29494,606,2023-08-21,33,9,287.47,0.0
29495,618,2023-01-19,16,7,234.37,0.0
29496,596,2023-01-30,49,5,793.29,0.0
29497,648,2023-05-22,3,7,746.07,0.0
29498,146,2023-10-19,29,4,178.67,0.1
29499,761,2023-04-26,14,8,167.95,0.0
29500,530,2023-04-17,69,5,10981.0,0.1
29501,402,2023-02-03,61,6,285.07,0.2
29502,125,2023-06-27,81,7,711.65,0.0
29503,514,2023-02-01,29,5,869.18,0.0
29504,332,2023-10-25,21,5,996.98,0.0
29505,480,2023-06-10,6,5,85462.0,0.0
29506,712,2023-09-27,24,9,982.08,0.0
29507,947,2023-04-24,28,1,155.16,0.0
29508,650,2023-04-04,57,4,372.79,0.0
29509,715,2023-01-31,57,8,211.41,0.0
29510,398,2023-06-01,81,4,293.0,0.0
29511,794,2023-08-31,22,5,118.58,0.2
29512,815,2023-09-22,24,4,863.93,0.0
29513,30,2023-12-22,18,8,66.69,0.1
29514,56,2023-11-22,28,5,428.75,0.0
29515,631,2023-01-24,57,6,127.02,0.0
29516,938,2023-08-06,74,9,457.77,0.1
29517,132,2023-12-20,1,8,270.03,0.0
29518,231,2023-03-06,26,3,674.72,0.0
29519,395,2023-08-03,90,1,903.47,0.1
29520,152,2023-04-10,33,6,107.63,0.0
29521,502,2023-11-02,55,2,3754.9999999999995,0.0
29522,982,2023-09-07,73,6,472.32,0.0
29523,963,2023-10-03,18,8,75.39,0.0
29524,933,2023-11-11,69,1,14810.0,0.0
29525,506,2023-11-11,86,4,667.3,0.3
29526,386,2023-03-31,10,8,774.89,0.0
29527,908,2023-12-06,14,1,456.46,0.1
29528,533,2023-09-08,76,6,64023.0,0.0
29529,965,2023-03-06,96,2,912.15,0.0
29530,967,2023-08-24,39,2,480.77,0.3
29531,448,2023-03-18,36,2,98970.0,0.0
29532,580,2023-02-27,51,5,41.43,0.2
29533,126,2023-04-10,50,3,183.26,0.0
29534,555,2023-10-27,15,3,307.67,0.3
29535,694,2023-09-02,59,7,663.0,0.0
29536,489,2023-02-21,33,3,102.9,0.0
29537,612,2023-06-11,80,4,609.49,0.0
29538,891,2023-07-10,68,7,486.95,0.0
29539,446,2023-05-02,54,2,129.57,0.1
29540,470,2023-09-25,51,3,690.73,0.0
29541,349,2023-10-21,3,8,403.79,0.2
29542,508,2023-09-03,90,8,865.41,0.0
29543,457,2023-07-03,34,3,64.02,0.0
29544,986,2023-12-12,42,7,160.69,0.0
29545,908,2023-06-17,9,3,541.94,0.0
29546,752,2023-04-14,14,5,902.76,0.1
29547,385,2023-03-30,97,3,895.56,0.0
29548,712,2023-01-12,5,5,60.32,0.0
29549,929,2023-03-30,92,2,215.4,0.0
29550,448,2023-06-03,33,3,778.39,0.3
29551,628,2023-02-05,81,9,314.19,0.0
29552,115,2023-01-16,85,1,79241.0,0.0
29553,452,2023-07-25,7,4,779.98,0.0
29554,654,2023-06-11,40,2,583.18,0.0
29555,119,2023-07-19,35,2,779.61,0.0
29556,93,2023-07-24,71,9,732.79,0.0
29557,910,2023-06-06,8,5,672.12,0.0
29558,521,2023-11-15,60,8,668.58,0.0
29559,585,2023-10-26,42,5,759.46,0.0
29560,538,2023-01-19,95,5,209.35,0.0
29561,433,2023-05-18,5,7,278.18,0.3
29562,751,2023-02-25,60,1,196.46,0.0
29563,874,2023-07-07,5,7,154.26,0.0
29564,145,2023-02-12,88,4,812.0,0.0
29565,68,2023-10-31,86,6,974.53,0.3
29566,700,2023-10-23,44,2,44.58,0.3
29567,878,2023-10-17,77,2,648.65,0.2
29568,131,2023-04-23,86,8,559.3,0.0
29569,733,2023-05-09,90,9,178.93,0.0
29570,281,2023-10-02,65,8,30245.0,0.0
29571,789,2023-09-14,81,5,120.02,0.1
29572,652,2023-03-29,83,1,63407.00000000001,0.2
29573,566,2023-08-04,2,3,861.61,0.0
29574,513,2023-12-25,57,2,784.21,0.2
29575,640,2023-12-06,50,4,192.24,0.2
29576,1,2023-10-11,52,9,40.84,0.0
29577,685,2023-04-17,11,9,519.89,0.3
29578,942,2023-10-28,30,9,579.58,0.2
29579,432,2023-01-24,46,9,224.72,0.0
29580,391,2023-08-20,87,3,130.24,0.0
29581,266,2023-02-13,15,3,884.93,0.0
29582,399,2023-03-19,60,7,307.12,0.0
29583,808,2023-11-14,87,8,511.28,0.2
29584,256,2023-05-23,12,6,47459.0,0.0
29585,395,2023-08-03,91,2,948.93,0.0
29586,952,2023-01-04,6,5,39802.0,0.0
29587,174,2023-07-31,94,8,912.74,0.0
29588,45,2023-10-14,5,7,352.41,0.0
29589,855,2023-11-11,46,7,912.68,0.0
29590,141,2023-07-18,38,7,11.35,0.0
29591,539,2023-01-01,35,7,227.08,0.0
29592,745,2023-11-21,55,4,39224.0,0.0
29593,721,2023-01-14,64,3,866.34,0.0
29594,50,2023-08-10,6,3,84179.0,0.0
29595,61,2023-10-06,14,7,300.46,0.0
29596,243,2023-04-18,52,1,511.56,0.1
29597,269,2023-04-28,50,2,550.55,0.0
29598,140,2023-04-29,17,9,983.95,0.0
29599,157,2023-08-26,9,3,350.61,0.2
29600,597,2023-12-20,40,9,954.57,0.0
29601,596,2023-09-11,95,4,508.92,0.2
29602,276,2023-02-14,36,7,65775.0,0.0
29603,31,2023-05-06,74,4,679.09,0.0
29604,8,2023-05-15,91,3,592.17,0.0
29605,792,2023-11-09,49,4,633.69,0.1
29606,715,2023-03-05,52,4,898.82,0.3
29607,935,2023-09-15,69,6,42241.0,0.0
29608,33,2023-01-06,81,3,670.74,0.0
29609,810,2023-12-30,31,8,256.28,0.0
29610,655,2023-11-13,57,1,724.93,0.0
29611,452,2023-01-17,78,7,989.44,0.0
29612,449,2023-10-09,87,9,812.52,0.0
29613,928,2023-11-28,93,7,110.11,0.0
29614,907,2023-02-10,79,8,648.77,0.0
29615,862,2023-12-21,47,7,408.41,0.0
29616,37,2023-12-21,76,1,40020.0,0.2
29617,659,2023-11-06,97,4,400.39,0.0
29618,947,2023-10-31,60,8,692.76,0.2
29619,740,2023-12-17,94,6,62.87,0.2
29620,34,2023-08-20,22,7,398.91,0.0
29621,455,2023-03-31,30,5,83.93,0.0
29622,444,2023-05-30,32,2,912.31,0.0
29623,237,2023-03-13,84,9,65.78,0.2
29624,212,2023-12-26,38,5,144.01,0.0
29625,821,2023-11-04,84,3,358.61,0.2
29626,140,2023-09-14,2,5,630.43,0.0
